date,product_id,price,competitor_price,quantity_sold,cost_per_unit,promotion_flag,is_weekend,channel,region,year,month,day_of_week,day_of_year
2021-04-16,B,137.18,137.38,18,90,0,0,Store,East,2021,4,4,106
2021-04-17,B,132.87,131.49,15,90,0,1,Store,East,2021,4,5,107
2021-04-18,B,151.13,133.57,16,90,1,1,Online,East,2021,4,6,108
2021-04-19,B,180.79,176.47,14,90,1,0,Store,East,2021,4,0,109
2021-04-20,B,151.37,135.36,11,90,0,0,Online,North,2021,4,1,110
2021-04-21,B,158.85,155.92,13,90,0,0,Store,West,2021,4,2,111
2021-04-22,B,146.75,144.22,13,90,0,0,Online,East,2021,4,3,112
2021-04-23,B,130.43,138.09,14,90,0,0,Store,South,2021,4,4,113
2021-04-24,B,151.74,141.93,13,90,0,1,Store,East,2021,4,5,114
2021-04-25,B,124.62,117.98,17,90,0,1,Store,South,2021,4,6,115
2021-04-26,B,144.3,146.57,14,90,0,0,Online,West,2021,4,0,116
2021-04-27,B,169.95,165.3,11,90,0,0,Store,North,2021,4,1,117
2021-04-28,B,141.04,140.4,12,90,0,0,Online,West,2021,4,2,118
2021-04-29,B,133.83,144.41,21,90,1,0,Store,North,2021,4,3,119
2021-04-30,B,125.09,125.24,15,90,0,0,Online,East,2021,4,4,120
2021-05-01,B,110.53,125.84,20,90,0,1,Online,North,2021,5,5,121
2021-05-02,B,149.09,143.02,13,90,0,1,Online,West,2021,5,6,122
2021-05-03,B,132.27,139.02,12,90,0,0,Online,East,2021,5,0,123
2021-05-04,B,169.33,145.52,13,90,1,0,Online,West,2021,5,1,124
2021-05-05,B,131.28,124.22,17,90,1,0,Online,South,2021,5,2,125
2021-05-06,B,187.77,163.43,10,90,0,0,Online,South,2021,5,3,126
2021-05-07,B,143.39,146.67,13,90,0,0,Online,East,2021,5,4,127
2021-05-08,B,108.0,99.38,18,90,0,1,Online,East,2021,5,5,128
2021-05-09,B,175.79,167.87,13,90,0,1,Online,East,2021,5,6,129
2021-05-10,B,117.49,124.77,14,90,1,0,Online,North,2021,5,0,130
2021-05-11,B,130.78,139.29,14,90,0,0,Online,West,2021,5,1,131
2021-05-12,B,188.25,208.0,8,90,0,0,Online,North,2021,5,2,132
2021-05-13,B,150.96,133.1,13,90,0,0,Online,West,2021,5,3,133
2021-05-14,B,154.38,136.82,11,90,0,0,Online,West,2021,5,4,134
2021-05-15,B,166.44,175.62,12,90,0,1,Store,North,2021,5,5,135
2021-05-16,B,186.68,176.91,12,90,0,1,Store,North,2021,5,6,136
2021-05-17,B,176.05,153.87,9,90,0,0,Online,South,2021,5,0,137
2021-05-18,B,145.27,130.56,15,90,1,0,Store,North,2021,5,1,138
2021-05-19,B,168.61,150.93,9,90,0,0,Online,East,2021,5,2,139
2021-05-20,B,163.24,186.29,10,90,0,0,Online,South,2021,5,3,140
2021-05-21,B,111.06,111.6,13,90,0,0,Store,East,2021,5,4,141
2021-05-22,B,131.57,115.23,13,90,0,1,Online,North,2021,5,5,142
2021-05-23,B,160.63,143.69,11,90,0,1,Online,West,2021,5,6,143
2021-05-24,B,171.65,180.18,9,90,0,0,Online,North,2021,5,0,144
2021-05-25,B,175.68,193.76,10,90,0,0,Store,North,2021,5,1,145
2021-05-26,B,136.93,142.65,12,90,0,0,Online,East,2021,5,2,146
2021-05-27,B,159.39,143.52,14,90,1,0,Online,South,2021,5,3,147
2021-05-28,B,116.97,120.62,16,90,1,0,Store,West,2021,5,4,148
2021-05-29,B,156.92,135.27,17,90,1,1,Online,South,2021,5,5,149
2021-05-30,B,159.02,164.47,14,90,0,1,Store,South,2021,5,6,150
2021-05-31,B,183.91,203.43,10,90,0,0,Online,North,2021,5,0,151
2021-06-01,B,110.2,98.24,12,90,0,0,Online,West,2021,6,1,152
2021-06-02,B,160.46,175.53,13,90,1,0,Store,East,2021,6,2,153
2021-06-03,B,145.3,138.19,10,90,0,0,Store,West,2021,6,3,154
2021-06-04,B,151.75,168.46,17,90,1,0,Online,West,2021,6,4,155
2021-06-05,B,153.26,173.79,11,90,0,1,Online,South,2021,6,5,156
2021-06-06,B,123.78,113.54,14,90,0,1,Store,South,2021,6,6,157
2021-06-07,B,173.62,162.43,10,90,0,0,Store,East,2021,6,0,158
2021-06-08,B,173.7,181.92,11,90,1,0,Store,North,2021,6,1,159
2021-06-09,B,177.15,179.68,11,90,0,0,Online,East,2021,6,2,160
2021-06-10,B,172.1,153.96,9,90,0,0,Online,North,2021,6,3,161
2021-06-11,B,137.98,134.03,12,90,0,0,Online,South,2021,6,4,162
2021-06-12,B,141.3,151.83,18,90,1,1,Online,North,2021,6,5,163
2021-06-13,B,164.06,174.1,13,90,1,1,Online,West,2021,6,6,164
2021-06-14,B,152.0,140.84,11,90,0,0,Online,West,2021,6,0,165
2021-06-15,B,177.36,189.89,9,90,0,0,Online,North,2021,6,1,166
2021-06-16,B,133.94,127.6,11,90,1,0,Online,West,2021,6,2,167
2021-06-17,B,147.83,149.7,10,90,0,0,Store,West,2021,6,3,168
2021-06-18,B,121.86,137.67,11,90,0,0,Store,North,2021,6,4,169
2021-06-19,B,130.03,110.58,14,90,0,1,Online,North,2021,6,5,170
2021-06-20,B,123.79,135.84,12,90,0,1,Online,North,2021,6,6,171
2021-06-21,B,159.97,178.92,10,90,0,0,Store,North,2021,6,0,172
2021-06-22,B,123.82,132.54,10,90,0,0,Online,South,2021,6,1,173
2021-06-23,B,167.27,158.25,9,90,0,0,Online,West,2021,6,2,174
2021-06-24,B,153.83,158.56,10,90,0,0,Store,West,2021,6,3,175
2021-06-25,B,121.29,119.42,10,90,0,0,Store,West,2021,6,4,176
2021-06-26,B,137.38,146.84,12,90,0,1,Store,West,2021,6,5,177
2021-06-27,B,147.05,164.75,12,90,0,1,Online,North,2021,6,6,178
2021-06-28,B,170.16,187.41,11,90,1,0,Store,South,2021,6,0,179
2021-06-29,B,138.94,119.1,10,90,0,0,Online,South,2021,6,1,180
2021-06-30,B,126.23,135.92,10,90,0,0,Online,North,2021,6,2,181
2021-07-01,B,167.25,145.79,7,90,0,0,Online,North,2021,7,3,182
2021-07-02,B,160.2,145.29,9,90,0,0,Store,North,2021,7,4,183
2021-07-03,B,142.9,148.11,11,90,0,1,Online,North,2021,7,5,184
2021-07-04,B,148.2,158.27,13,90,1,1,Online,North,2021,7,6,185
2021-07-05,B,156.82,174.84,10,90,0,0,Online,South,2021,7,0,186
2021-07-06,B,150.78,141.35,9,90,0,0,Store,East,2021,7,1,187
2021-07-07,B,196.42,195.38,8,90,0,0,Store,East,2021,7,2,188
2021-07-08,B,158.13,168.52,7,90,0,0,Store,East,2021,7,3,189
2021-07-09,B,161.53,182.66,7,90,0,0,Online,South,2021,7,4,190
2021-07-10,B,144.27,153.42,11,90,0,1,Online,East,2021,7,5,191
2021-07-11,B,141.11,121.26,10,90,0,1,Store,East,2021,7,6,192
2021-07-12,B,136.38,127.36,7,90,0,0,Online,East,2021,7,0,193
2021-07-13,B,155.29,157.8,10,90,1,0,Online,South,2021,7,1,194
2021-07-14,B,164.92,142.9,8,90,0,0,Store,East,2021,7,2,195
2021-07-15,B,182.93,163.23,9,90,0,0,Store,West,2021,7,3,196
2021-07-16,B,153.52,154.28,9,90,0,0,Online,West,2021,7,4,197
2021-07-17,B,127.33,136.34,11,90,0,1,Online,North,2021,7,5,198
2021-07-18,B,138.08,117.94,12,90,1,1,Online,West,2021,7,6,199
2021-07-19,B,134.76,131.74,9,90,0,0,Store,South,2021,7,0,200
2021-07-20,B,152.06,154.77,8,90,0,0,Online,North,2021,7,1,201
2021-07-21,B,180.61,189.24,6,90,0,0,Online,East,2021,7,2,202
2021-07-22,B,158.71,151.03,8,90,0,0,Store,North,2021,7,3,203
2021-07-23,B,126.57,108.56,7,90,0,0,Store,East,2021,7,4,204
2021-07-24,B,164.51,171.05,8,90,0,1,Store,East,2021,7,5,205
2021-07-25,B,149.67,142.57,12,90,1,1,Online,North,2021,7,6,206
2021-07-26,B,120.57,137.02,9,90,0,0,Store,North,2021,7,0,207
2021-07-27,B,140.22,130.27,7,90,0,0,Online,North,2021,7,1,208
2021-07-28,B,125.66,121.18,12,90,1,0,Online,South,2021,7,2,209
2021-07-29,B,146.83,134.93,7,90,0,0,Online,North,2021,7,3,210
2021-07-30,B,138.59,144.04,10,90,1,0,Online,East,2021,7,4,211
2021-07-31,B,142.73,158.0,13,90,1,1,Online,North,2021,7,5,212
2021-08-01,B,120.45,106.92,10,90,1,1,Online,North,2021,8,6,213
2021-08-02,B,146.86,151.52,7,90,0,0,Online,South,2021,8,0,214
2021-08-03,B,120.96,129.31,8,90,0,0,Store,North,2021,8,1,215
2021-08-04,B,172.46,172.15,7,90,0,0,Online,South,2021,8,2,216
2021-08-05,B,124.44,137.01,9,90,0,0,Online,South,2021,8,3,217
2021-08-06,B,121.38,108.14,8,90,0,0,Online,West,2021,8,4,218
2021-08-07,B,150.81,146.39,8,90,0,1,Online,South,2021,8,5,219
2021-08-08,B,124.72,106.33,10,90,1,1,Online,North,2021,8,6,220
2021-08-09,B,170.58,189.58,6,90,0,0,Online,South,2021,8,0,221
2021-08-10,B,142.01,123.01,7,90,0,0,Online,West,2021,8,1,222
2021-08-11,B,144.81,154.88,9,90,0,0,Store,North,2021,8,2,223
2021-08-12,B,128.28,128.42,9,90,1,0,Online,South,2021,8,3,224
2021-08-13,B,169.21,193.71,6,90,0,0,Online,East,2021,8,4,225
2021-08-14,B,121.48,113.07,12,90,1,1,Online,East,2021,8,5,226
2021-08-15,B,127.67,139.59,8,90,0,1,Store,West,2021,8,6,227
2021-08-16,B,170.4,147.36,5,90,0,0,Online,North,2021,8,0,228
2021-08-17,B,123.49,128.81,6,90,0,0,Online,East,2021,8,1,229
2021-08-18,B,137.9,151.21,8,90,0,0,Online,West,2021,8,2,230
2021-08-19,B,148.75,131.48,6,90,0,0,Store,East,2021,8,3,231
2021-08-20,B,108.0,112.57,10,90,1,0,Online,North,2021,8,4,232
2021-08-21,B,125.46,113.09,10,90,0,1,Store,South,2021,8,5,233
2021-08-22,B,151.47,159.16,10,90,1,1,Online,South,2021,8,6,234
2021-08-23,B,159.59,148.16,9,90,1,0,Store,West,2021,8,0,235
2021-08-24,B,148.44,166.04,8,90,1,0,Store,South,2021,8,1,236
2021-08-25,B,145.21,141.33,7,90,0,0,Online,South,2021,8,2,237
2021-08-26,B,138.12,145.92,7,90,0,0,Online,South,2021,8,3,238
2021-08-27,B,168.36,158.15,6,90,0,0,Online,South,2021,8,4,239
2021-08-28,B,134.92,127.43,7,90,0,1,Online,West,2021,8,5,240
2021-08-29,B,132.39,140.55,7,90,0,1,Online,East,2021,8,6,241
2021-08-30,B,111.05,119.6,9,90,0,0,Store,East,2021,8,0,242
2021-08-31,B,153.22,168.99,6,90,0,0,Online,West,2021,8,1,243
2021-09-01,B,146.96,152.15,7,90,0,0,Store,South,2021,9,2,244
2021-09-02,B,134.3,137.89,6,90,0,0,Store,South,2021,9,3,245
2021-09-03,B,139.66,140.69,9,90,1,0,Online,South,2021,9,4,246
2021-09-04,B,174.85,194.49,8,90,1,1,Store,West,2021,9,5,247
2021-09-05,B,141.96,162.11,11,90,1,1,Online,South,2021,9,6,248
2021-09-06,B,165.48,154.13,6,90,0,0,Store,South,2021,9,0,249
2021-09-07,B,147.13,167.44,6,90,0,0,Store,North,2021,9,1,250
2021-09-08,B,127.93,133.41,7,90,0,0,Store,West,2021,9,2,251
2021-09-09,B,149.73,142.25,6,90,0,0,Online,South,2021,9,3,252
2021-09-10,B,157.92,137.51,5,90,0,0,Online,South,2021,9,4,253
2021-09-11,B,177.81,170.86,7,90,0,1,Online,North,2021,9,5,254
2021-09-12,B,164.55,183.95,7,90,0,1,Online,East,2021,9,6,255
2021-09-13,B,191.97,219.39,5,90,0,0,Store,West,2021,9,0,256
2021-09-14,B,179.99,159.12,5,90,0,0,Store,West,2021,9,1,257
2021-09-15,B,139.7,152.32,6,90,0,0,Online,South,2021,9,2,258
2021-09-16,B,160.03,168.9,5,90,0,0,Store,South,2021,9,3,259
2021-09-17,B,130.59,121.99,8,90,0,0,Online,West,2021,9,4,260
2021-09-18,B,176.42,202.32,7,90,0,1,Store,West,2021,9,5,261
2021-09-19,B,142.69,154.6,8,90,0,1,Store,North,2021,9,6,262
2021-09-20,B,141.9,133.84,6,90,0,0,Store,East,2021,9,0,263
2021-09-21,B,136.96,145.33,6,90,0,0,Online,North,2021,9,1,264
2021-09-22,B,137.25,129.23,7,90,0,0,Online,East,2021,9,2,265
2021-09-23,B,176.05,155.09,7,90,1,0,Store,West,2021,9,3,266
2021-09-24,B,171.96,152.67,5,90,0,0,Online,East,2021,9,4,267
2021-09-25,B,145.68,144.84,6,90,0,1,Online,East,2021,9,5,268
2021-09-26,B,147.54,169.09,7,90,0,1,Store,South,2021,9,6,269
2021-09-27,B,112.01,116.65,7,90,0,0,Online,East,2021,9,0,270
2021-09-28,B,141.96,120.74,7,90,0,0,Online,West,2021,9,1,271
2021-09-29,B,141.21,159.68,6,90,0,0,Online,West,2021,9,2,272
2021-09-30,B,158.21,140.19,5,90,0,0,Online,West,2021,9,3,273
2021-10-01,B,126.36,129.29,8,90,0,0,Online,East,2021,10,4,274
2021-10-02,B,178.18,174.72,7,90,1,1,Online,East,2021,10,5,275
2021-10-03,B,143.47,154.69,7,90,0,1,Online,North,2021,10,6,276
2021-10-04,B,133.72,141.29,8,90,1,0,Store,North,2021,10,0,277
2021-10-05,B,145.12,127.6,8,90,1,0,Online,East,2021,10,1,278
2021-10-06,B,157.46,169.81,6,90,0,0,Online,West,2021,10,2,279
2021-10-07,B,178.14,182.98,5,90,0,0,Online,East,2021,10,3,280
2021-10-08,B,173.7,185.71,5,90,0,0,Store,East,2021,10,4,281
2021-10-09,B,158.77,178.45,6,90,0,1,Store,West,2021,10,5,282
2021-10-10,B,131.99,121.98,10,90,1,1,Online,North,2021,10,6,283
2021-10-11,B,150.99,164.28,6,90,0,0,Online,South,2021,10,0,284
2021-10-12,B,167.89,173.17,5,90,0,0,Store,West,2021,10,1,285
2021-10-13,B,134.77,117.37,6,90,0,0,Online,West,2021,10,2,286
2021-10-14,B,156.22,141.19,5,90,0,0,Online,East,2021,10,3,287
2021-10-15,B,167.91,185.4,5,90,0,0,Online,North,2021,10,4,288
2021-10-16,B,147.52,144.73,8,90,0,1,Online,North,2021,10,5,289
2021-10-17,B,161.58,167.28,7,90,0,1,Online,North,2021,10,6,290
2021-10-18,B,149.65,150.27,6,90,0,0,Online,North,2021,10,0,291
2021-10-19,B,139.42,132.64,6,90,0,0,Online,South,2021,10,1,292
2021-10-20,B,146.4,127.9,6,90,0,0,Online,West,2021,10,2,293
2021-10-21,B,157.95,144.02,5,90,0,0,Online,East,2021,10,3,294
2021-10-22,B,174.18,177.24,8,90,1,0,Online,South,2021,10,4,295
2021-10-23,B,174.36,170.79,7,90,0,1,Online,West,2021,10,5,296
2021-10-24,B,140.15,144.69,7,90,0,1,Online,North,2021,10,6,297
2021-10-25,B,147.34,168.03,6,90,0,0,Store,West,2021,10,0,298
2021-10-26,B,160.41,176.49,6,90,0,0,Store,West,2021,10,1,299
2021-10-27,B,126.98,128.16,6,90,0,0,Online,West,2021,10,2,300
2021-10-28,B,141.81,120.97,7,90,0,0,Store,West,2021,10,3,301
2021-10-29,B,178.62,184.96,5,90,0,0,Online,West,2021,10,4,302
2021-10-30,B,168.04,169.96,8,90,0,1,Online,East,2021,10,5,303
2021-10-31,B,158.03,154.4,6,90,0,1,Online,East,2021,10,6,304
2021-11-01,B,187.79,199.23,6,90,0,0,Online,South,2021,11,0,305
2021-11-02,B,134.26,152.75,7,90,0,0,Store,East,2021,11,1,306
2021-11-03,B,112.73,105.14,11,90,1,0,Online,South,2021,11,2,307
2021-11-04,B,152.72,154.48,7,90,0,0,Online,East,2021,11,3,308
2021-11-05,B,135.93,115.61,7,90,0,0,Online,West,2021,11,4,309
2021-11-06,B,136.91,121.86,6,90,0,1,Store,West,2021,11,5,310
2021-11-07,B,160.25,154.4,7,90,0,1,Store,South,2021,11,6,311
2021-11-08,B,135.88,155.68,7,90,0,0,Online,East,2021,11,0,312
2021-11-09,B,149.58,145.99,5,90,0,0,Online,East,2021,11,1,313
2021-11-10,B,128.02,119.19,9,90,0,0,Store,North,2021,11,2,314
2021-11-11,B,161.25,149.71,7,90,1,0,Online,North,2021,11,3,315
2021-11-12,B,163.18,144.33,7,90,0,0,Online,North,2021,11,4,316
2021-11-13,B,154.44,140.44,10,90,1,1,Online,North,2021,11,5,317
2021-11-14,B,166.66,191.44,7,90,0,1,Online,East,2021,11,6,318
2021-11-15,B,158.4,139.18,6,90,0,0,Online,West,2021,11,0,319
2021-11-16,B,152.13,161.48,7,90,0,0,Store,North,2021,11,1,320
2021-11-17,B,143.16,142.73,6,90,0,0,Online,West,2021,11,2,321
2021-11-18,B,168.72,148.04,7,90,0,0,Online,West,2021,11,3,322
2021-11-19,B,141.9,134.79,8,90,0,0,Online,North,2021,11,4,323
2021-11-20,B,135.41,127.66,7,90,0,1,Store,North,2021,11,5,324
2021-11-21,B,170.32,150.71,8,90,0,1,Store,North,2021,11,6,325
2021-11-22,B,160.41,170.65,6,90,0,0,Online,West,2021,11,0,326
2021-11-23,B,139.99,130.06,5,90,0,0,Online,West,2021,11,1,327
2021-11-24,B,126.81,124.01,8,90,0,0,Online,North,2021,11,2,328
2021-11-25,B,108.0,111.95,12,90,1,0,Online,East,2021,11,3,329
2021-11-26,B,178.69,180.9,7,90,0,0,Online,West,2021,11,4,330
2021-11-27,B,170.78,151.7,10,90,1,1,Online,West,2021,11,5,331
2021-11-28,B,178.25,171.49,7,90,0,1,Online,East,2021,11,6,332
2021-11-29,B,147.68,128.45,7,90,0,0,Store,West,2021,11,0,333
2021-11-30,B,152.95,165.43,9,90,1,0,Online,East,2021,11,1,334
2021-12-01,B,136.63,119.38,8,90,0,0,Online,East,2021,12,2,335
2021-12-02,B,135.73,131.16,7,90,0,0,Online,East,2021,12,3,336
2021-12-03,B,173.75,163.01,6,90,0,0,Online,East,2021,12,4,337
2021-12-04,B,144.71,143.13,9,90,0,1,Store,North,2021,12,5,338
2021-12-05,B,153.61,144.84,10,90,0,1,Store,West,2021,12,6,339
2021-12-06,B,154.8,156.79,8,90,0,0,Online,South,2021,12,0,340
2021-12-07,B,183.03,200.78,8,90,1,0,Online,South,2021,12,1,341
2021-12-08,B,128.06,133.45,12,90,1,0,Online,North,2021,12,2,342
2021-12-09,B,184.19,206.45,6,90,0,0,Store,South,2021,12,3,343
2021-12-10,B,150.21,165.91,7,90,0,0,Store,North,2021,12,4,344
2021-12-11,B,124.83,122.23,9,90,0,1,Online,North,2021,12,5,345
2021-12-12,B,148.23,138.85,11,90,1,1,Store,South,2021,12,6,346
2021-12-13,B,170.23,162.99,7,90,0,0,Online,West,2021,12,0,347
2021-12-14,B,155.25,152.88,6,90,0,0,Online,West,2021,12,1,348
2021-12-15,B,184.78,199.64,8,90,1,0,Online,South,2021,12,2,349
2021-12-16,B,133.25,134.74,7,90,0,0,Online,North,2021,12,3,350
2021-12-17,B,159.24,135.74,9,90,1,0,Store,South,2021,12,4,351
2021-12-18,B,185.32,167.39,8,90,0,1,Store,West,2021,12,5,352
2021-12-19,B,151.36,153.44,8,90,0,1,Online,East,2021,12,6,353
2021-12-20,B,158.85,160.45,7,90,0,0,Online,North,2021,12,0,354
2021-12-21,B,182.06,177.51,7,90,0,0,Online,East,2021,12,1,355
2021-12-22,B,143.99,150.83,8,90,0,0,Online,South,2021,12,2,356
2021-12-23,B,127.58,121.83,7,90,0,0,Store,North,2021,12,3,357
2021-12-24,B,150.64,161.67,7,90,0,0,Online,West,2021,12,4,358
2021-12-25,B,152.0,161.91,15,90,1,1,Store,East,2021,12,5,359
2021-12-26,B,151.78,160.5,14,90,1,1,Online,North,2021,12,6,360
2021-12-27,B,173.12,184.89,11,90,1,0,Store,East,2021,12,0,361
2021-12-28,B,123.0,117.69,10,90,0,0,Online,West,2021,12,1,362
2021-12-29,B,150.94,172.55,10,90,0,0,Online,South,2021,12,2,363
2021-12-30,B,183.84,179.36,9,90,0,0,Online,East,2021,12,3,364
2021-12-31,B,151.77,163.64,9,90,0,0,Store,East,2021,12,4,365
2022-01-01,B,125.11,115.78,12,90,0,1,Store,South,2022,1,5,1
2022-01-02,B,139.67,149.7,10,90,0,1,Store,South,2022,1,6,2
2022-01-03,B,155.52,174.12,11,90,0,0,Store,North,2022,1,0,3
2022-01-04,B,167.81,185.25,9,90,0,0,Online,West,2022,1,1,4
2022-01-05,B,136.27,121.68,14,90,1,0,Online,North,2022,1,2,5
2022-01-06,B,117.67,100.59,8,90,0,0,Online,East,2022,1,3,6
2022-01-07,B,164.29,142.5,9,90,0,0,Store,West,2022,1,4,7
2022-01-08,B,108.0,96.91,14,90,0,1,Online,South,2022,1,5,8
2022-01-09,B,154.95,163.63,14,90,1,1,Online,North,2022,1,6,9
2022-01-10,B,125.72,132.0,11,90,0,0,Online,South,2022,1,0,10
2022-01-11,B,175.84,186.88,8,90,0,0,Online,West,2022,1,1,11
2022-01-12,B,118.62,123.15,11,90,0,0,Store,East,2022,1,2,12
2022-01-13,B,142.64,149.08,11,90,0,0,Online,North,2022,1,3,13
2022-01-14,B,136.76,143.13,11,90,0,0,Store,North,2022,1,4,14
2022-01-15,B,150.08,153.87,14,90,1,1,Online,West,2022,1,5,15
2022-01-16,B,160.63,136.94,9,90,0,1,Online,North,2022,1,6,16
2022-01-17,B,153.9,151.09,10,90,0,0,Store,South,2022,1,0,17
2022-01-18,B,126.67,142.64,12,90,0,0,Store,North,2022,1,1,18
2022-01-19,B,152.37,157.94,9,90,0,0,Store,West,2022,1,2,19
2022-01-20,B,161.6,172.44,13,90,1,0,Online,West,2022,1,3,20
2022-01-21,B,123.69,139.17,14,90,0,0,Store,North,2022,1,4,21
2022-01-22,B,152.37,136.54,13,90,0,1,Store,East,2022,1,5,22
2022-01-23,B,158.21,155.5,10,90,0,1,Online,West,2022,1,6,23
2022-01-24,B,147.81,143.35,10,90,0,0,Online,East,2022,1,0,24
2022-01-25,B,149.9,127.85,11,90,0,0,Online,South,2022,1,1,25
2022-01-26,B,150.85,142.94,11,90,0,0,Online,West,2022,1,2,26
2022-01-27,B,161.86,168.01,12,90,0,0,Store,North,2022,1,3,27
2022-01-28,B,145.41,132.13,10,90,0,0,Store,West,2022,1,4,28
2022-01-29,B,149.3,149.93,14,90,1,1,Online,East,2022,1,5,29
2022-01-30,B,158.94,159.05,13,90,0,1,Online,South,2022,1,6,30
2022-01-31,B,148.88,136.71,11,90,0,0,Store,West,2022,1,0,31
2022-02-01,B,157.36,136.72,10,90,0,0,Online,West,2022,2,1,32
2022-02-02,B,108.0,119.78,17,90,1,0,Online,East,2022,2,2,33
2022-02-03,B,161.46,185.06,10,90,0,0,Online,South,2022,2,3,34
2022-02-04,B,111.82,105.87,15,90,0,0,Store,South,2022,2,4,35
2022-02-05,B,172.81,156.84,11,90,0,1,Store,North,2022,2,5,36
2022-02-06,B,189.06,194.28,12,90,0,1,Online,East,2022,2,6,37
2022-02-07,B,188.42,194.51,10,90,0,0,Online,North,2022,2,0,38
2022-02-08,B,111.43,118.8,15,90,0,0,Online,East,2022,2,1,39
2022-02-09,B,165.4,163.19,12,90,0,0,Online,East,2022,2,2,40
2022-02-10,B,161.17,176.55,11,90,0,0,Online,East,2022,2,3,41
2022-02-11,B,162.24,168.33,13,90,0,0,Store,North,2022,2,4,42
2022-02-12,B,185.39,181.83,12,90,0,1,Online,North,2022,2,5,43
2022-02-13,B,127.25,112.68,14,90,0,1,Store,North,2022,2,6,44
2022-02-14,B,145.6,128.29,15,90,1,0,Online,East,2022,2,0,45
2022-02-15,B,170.48,150.68,11,90,0,0,Online,East,2022,2,1,46
2022-02-16,B,171.93,152.05,11,90,1,0,Online,South,2022,2,2,47
2022-02-17,B,130.85,133.22,12,90,0,0,Online,South,2022,2,3,48
2022-02-18,B,133.19,119.02,14,90,0,0,Store,South,2022,2,4,49
2022-02-19,B,185.72,185.15,11,90,0,1,Online,South,2022,2,5,50
2022-02-20,B,176.73,179.23,13,90,0,1,Online,East,2022,2,6,51
2022-02-21,B,131.25,148.63,12,90,0,0,Online,East,2022,2,0,52
2022-02-22,B,139.44,139.62,15,90,0,0,Online,North,2022,2,1,53
2022-02-23,B,146.15,161.83,14,90,0,0,Online,East,2022,2,2,54
2022-02-24,B,108.0,115.8,16,90,0,0,Store,East,2022,2,3,55
2022-02-25,B,153.49,164.81,13,90,0,0,Store,East,2022,2,4,56
2022-02-26,B,132.91,128.88,19,90,1,1,Online,North,2022,2,5,57
2022-02-27,B,142.34,125.35,14,90,0,1,Store,North,2022,2,6,58
2022-02-28,B,142.21,124.55,17,90,1,0,Online,West,2022,2,0,59
2022-03-01,B,125.47,111.34,14,90,0,0,Online,West,2022,3,1,60
2022-03-02,B,156.29,143.28,12,90,0,0,Store,North,2022,3,2,61
2022-03-03,B,137.65,118.73,14,90,0,0,Online,West,2022,3,3,62
2022-03-04,B,191.75,214.48,11,90,0,0,Store,South,2022,3,4,63
2022-03-05,B,184.22,208.49,14,90,0,1,Online,West,2022,3,5,64
2022-03-06,B,115.13,124.68,18,90,0,1,Store,South,2022,3,6,65
2022-03-07,B,138.68,156.94,16,90,0,0,Online,South,2022,3,0,66
2022-03-08,B,184.79,179.86,11,90,0,0,Online,North,2022,3,1,67
2022-03-09,B,159.37,144.32,13,90,0,0,Store,West,2022,3,2,68
2022-03-10,B,148.85,168.17,13,90,0,0,Store,North,2022,3,3,69
2022-03-11,B,130.87,147.89,15,90,0,0,Online,East,2022,3,4,70
2022-03-12,B,156.37,140.99,15,90,0,1,Online,East,2022,3,5,71
2022-03-13,B,140.79,152.22,16,90,0,1,Store,North,2022,3,6,72
2022-03-14,B,163.98,167.08,12,90,0,0,Online,East,2022,3,0,73
2022-03-15,B,142.09,149.42,13,90,0,0,Store,North,2022,3,1,74
2022-03-16,B,158.73,139.37,13,90,0,0,Store,East,2022,3,2,75
2022-03-17,B,108.0,120.21,17,90,0,0,Store,South,2022,3,3,76
2022-03-18,B,189.67,206.28,11,90,0,0,Store,North,2022,3,4,77
2022-03-19,B,175.07,165.52,16,90,0,1,Online,South,2022,3,5,78
2022-03-20,B,167.46,155.72,22,90,1,1,Store,West,2022,3,6,79
2022-03-21,B,108.0,100.1,18,90,0,0,Online,West,2022,3,0,80
2022-03-22,B,148.35,158.78,15,90,0,0,Online,East,2022,3,1,81
2022-03-23,B,133.33,129.91,14,90,0,0,Store,East,2022,3,2,82
2022-03-24,B,148.61,167.11,16,90,0,0,Online,North,2022,3,3,83
2022-03-25,B,175.24,170.08,12,90,0,0,Store,North,2022,3,4,84
2022-03-26,B,135.69,125.2,18,90,0,1,Store,South,2022,3,5,85
2022-03-27,B,166.57,163.31,13,90,0,1,Online,North,2022,3,6,86
2022-03-28,B,149.16,139.32,13,90,0,0,Online,South,2022,3,0,87
2022-03-29,B,172.53,158.29,13,90,0,0,Store,West,2022,3,1,88
2022-03-30,B,157.11,134.66,10,90,0,0,Online,South,2022,3,2,89
2022-03-31,B,158.71,179.42,17,90,1,0,Store,West,2022,3,3,90
2022-04-01,B,142.72,130.8,15,90,0,0,Online,South,2022,4,4,91
2022-04-02,B,118.79,124.8,22,90,0,1,Online,East,2022,4,5,92
2022-04-03,B,149.27,164.79,13,90,0,1,Store,West,2022,4,6,93
2022-04-04,B,149.23,166.27,16,90,0,0,Online,North,2022,4,0,94
2022-04-05,B,176.49,169.49,11,90,0,0,Online,West,2022,4,1,95
2022-04-06,B,124.32,128.65,14,90,0,0,Store,East,2022,4,2,96
2022-04-07,B,134.81,128.24,19,90,1,0,Store,West,2022,4,3,97
